title;artist;lyrics;filename
Kill Bill;SZA;murder evidence passion none alone love us bill girlfriend try market amazement sayin crime face-down reach playin oh layin get kill men know one ex jail lyric ca gon beat rather next best idea ration damn see might patience drivin' also peach tell text though farmer tonight cause really lost therapist 'm like new hate 's sense fan mature sober still hell even drug salty happy want perfect 'd translationsespanolportuguesitalianoturkcedeutschkill n't aloneembed broad;Kill Bill by SZA.txt
La Bachata;Manuel Turizo;caer borre gusta tus manuel insta de extrano eh mi amar eso hice le asi no-oh-oh pero canciones veo pidele besaste cualquiera hicimo por perdono bloquee es un ti dia olvidar parezca eramos recordar ensenaste dos historias tambien lyric relacion calles en verdad likeembed las se porque quieran turizoyou si mismo perdon te haga translationsenglishla might dedicaste also que volvieras tres cuenta diria dije aun memoria oyendo enamore ojala otra pido e como quiero tu dios una numero lo voy hago mejor pide hiciste olvide ando aunque pa bachata dano complicado cuide yo-oh-oh oh-oh-oh la manejando;La Bachata by Manuel Turizo.txt
La Jumpa;Arcangel;beatle' professor boca pa'rriba de ni eso vamono ja metio nunca pero sin yeah leyenda mamabicho tiradore prra tire diablo cabron infante' sus santos canta di del ocupado cobra uh otro esta aprovechame cabrona claro polvo pista amen lelo ya gusto va break wuh-wuh ay-ay echo factory cojone otra like quiero ganster' jeje avion luka aterrizar escuchando compra calle wow pr pa escuchan muy arcangel la dinero cruzando ay gusta okey pelo mi yah le reggaeton haciendo senalo veo cosa yo jumpa por sensacion hace nevrland nombre un buzzer twitter oh probando compa nieve volver quiera modelo martinez pego palomo ver despue bicho cuello tierra chingaste loco juego repitio falle nacer si damian soy malparios' huh preguntaselo ehxx ninguno te mas vivo lista tienen wuh romper encanta viven puedo que yessir fenomeno intencion claus cielo naturale hoy legoland arca miro rrra como compe fue doctore tio mami hola una voy regalo estos sabe casa almirante rompa stepback direccion hitter bi-di-bam-bam-bum-bumembed doy eh quedarme austin dan god van prr santurce jaja escupo desmonto pa-pa-pa abuelo entro los solo bunny vengo ello se cae chapeame falta implante vista dejando ejem obliga might combinacion tengo bendicion vip ensalada dame mamo tu mire ronca benito adulto grinch amiga bad cuando mixta molesta mucho maleante yao nah clemente placer translationsenglishdeutschla estudiante flow estas hotel lillard beater jalo con este alicante cuidar papi llego ella ah es mundo atencion wuh-uh yeah-yeah-yeah-yeah nectar aja vuelve hijo lyric en bellaca puta estoy nietecito pidanme senor hermoso imposible dentro insista alma chingar barcelona joder also mios hater ey esencia je jet babysitter anda caserio auh e mansion tiempo quiere grandza 's yap lo jeter santa pitcher baby ba-ba-ba uy salen vender al habla frio vi privado rico el;La Jumpa by Arcangel.txt
Last Christmas;Lauren Spencer-Smith UNCERTAIN;friends christmas face hold something hide keep heart love wrap 'll say apart god ice someone give 've away ah recognise fool oh soul lover think real know year mean return bite lyric fire kiss shy find save burn `` next la-la-la la-la ooh-woah eye tired undercover room might note man la-la-la-la-la-la-la-laembed also tell ooh-ooh surprise catch last rely maybe ah-ah day 'm like traditionallast twice shoulder la-la-la-la-la la-la-la-la-la-la-la-la 's oh-oh cry still '' never translationsdeutschfrancaisnederlandschinese could la-la-la-la-la-la-la baby guess tear happy special watch stay distance crowded 'd well n't send;Last Christmas by Lauren Spencer-Smith UNCERTAIN.txt
Last Christmas;Wham!;friends christmas face hold something hide keep heart love wrap 'll say apart god ice someone give 've away ah recognise fool oh soul lover think real know year mean return bite lyric fire kiss shy find save burn `` next la-la-la la-la ooh-woah eye tired undercover room might note man la-la-la-la-la-la-la-laembed also tell ooh-ooh surprise catch last rely maybe ah-ah day 'm like traditionallast twice shoulder la-la-la-la-la la-la-la-la-la-la-la-la 's oh-oh cry still '' never translationsdeutschfrancaisnederlandschinese could la-la-la-la-la-la-la baby guess tear happy special watch stay distance crowded 'd well n't send;Last Christmas by Wham!.txt
Lavender Haze;Taylor Swift;keep love go surreal handle say yeah shit ever give people listen kinda damned creep oh chest get meet lyric viral melancholia hazeembed gon desk spiral deal find star need midnight dizzy bride translationsespanolfrancaisportugueshrvatskimagyaritalianoturkcenederlandslavender damn see might girl also haze lavender na talk really beautifully 'm like one-night scrutiny new ceiling 're read even feel wan wife ask creepin much want bring stay n't history;Lavender Haze by Taylor Swift.txt
Let It Snow Let It Snow Let It Snow;Dean Martin;long light way storm oh hold finally pop slowly since snow hate might frightful outside go man 're love snowyou lyric show goodnight sign also fire corn delightful 'll goodbyeing likeembed bring place stop kiss let weather grab tight warm home still 've n't really turned dear dying low;Let It Snow Let It Snow Let It Snow by Dean Martin.txt
Lift Me Up;Rihanna;strength light hold hopeless depart keep might safe love go dream loveyou lyric also warmth translationsportuguesturkceespanolfrancaisdeutschnederlandsitalianolift likeembed stay endless lift sleep burning need time take close sea arm drowning sound;Lift Me Up by Rihanna.txt
Little Saint Nick;The Beach Boys;dress christmas ta snow call goggles gas run red half toboggan cold 'll come sled hit frightenin time 've north old whole haulin oooooh get real year one peel rudy tale ski 'cause lyric four little wheel wear air embed might nick man merry reindeer oh-oh-oh-oh stick also tell candy-apple saint surprise spend really speed deer ooooooooh like way 's oooooooo-ooooooooh santa bobsled workin aaa-aaa-aaah miss famous walk fly cat watch cruisin dozen lead pad well every n't;Little Saint Nick by The Beach Boys.txt
Love Language;SZA;connect purpose hittin call keep side alone mirror love go lay sayin say come rent yeah shit suck let memory time ooh old chicken slow put back admit oh translationsespanolportugueslove plenty get deny know program focused 'cause lyric lie wonder ca please virtue relentless likeembed difference mind recognize jam without need help ai imperfect backseat coupe awake live wait might around lookin patience truth right understand show also ruin stick pacin confession waste ridin language text speak na remind last talk compete day like 'm regret way meyou hate needin work bad nobody still 're quite never baby wan thing bitch sex chew definition want lead hand missin inside hurt n't suppress queue nigga;Love Language by SZA.txt
Love You Better;Future;fallin nothin' heart love babyyou care memory someone good mean 'cause takin lyric likeembed find make gossip might gentle atl two almost also tell na treatin tellin really breakin 'm like pray 's translationsespanollove grandmother never hope could baby wan thing happen sit happy interested n't better jacob;Love You Better by Future.txt
Low;SZA;hoe bedroom match call keep side fuckin play trick outside love go poppin' crime 'll yeah shit lit quiet let selfish total time reach wherever old low replacement callin playin oh okay dog get pussy real makin know belong one stupid screamin fuck cryin 'cause lyric ca please lowski moody first-class gon hot groupie choosin stop mind range make save need favorite `` ai confidential escape rush poppin translationsespanolportugueslow whatever see might tryna change also great outchea privacy tell commit na talk trip meembed 'm like block way 'em new slap public 's timezones work silent nobody straight thinkin '' even feel shoot wan stroke feelin bitch business movin alright want look stay nerve loop spot violence space every another n't;Low by SZA.txt
Made You Look;Meghan Trainor;dress gucci call hoodie woo turn bop lot 'll say yeah steam case away ooh good morning get 'bout nothin 'cause lyric taste sunscreen gon hot make wear karat soon heat ai chiropractor ordinary lady hair embed might mhm-hm-hm also hotter break versace tell scene na double neck bet 'm louis like jaw 's mess never even could feel baby versac walk look guarantee glass vuitton drop n't cake take whn;Made You Look by Meghan Trainor.txt
Major Distribution;Drake;full translationsportuguesespanolmajor light face hold buyin sweet sf call austin fuckin keep errand gang play run twenty-nine love go team aubrey wock try lot macaulay mclaren say dallas major yeah shit life ever grind trish mony let fox 've distribution wiggin parent coffee mekhi pay alive callin success dinner okay mention except niggas get real know guy three stupid lyin million seem fuck th lyric signal cool ca teeth bunny likeembed ig dick hot gon gun sip foot bm make need rather booby preparin' ai cop label doin long cuban style tired model may houston see robbery might family everythin harry hmm man kansa coffin crushin girl number tryna also somethin spell y'all funeral savage spin steve tell text place city body gold wrestle culkin topic chain steppin catch phif' francis hour somebody 'm like five-hundred l mansion magic night spite simple 'em hundred pop shoppin' persuasive price 's bad in-zayn benzes still rock 're singin dance could opp friend shoot miss thing top bitch business stay office okayyou trap 'd n't knock nigga;Major Distribution by Drake.txt
Merry Christmas;Ed Sheeran;christmas bst toast snow keep love go us fun wish 'll helpin come god we'll let time 've kitchen would good ah-ah-ah-ah get know year belong one ember mistletoe lyric fill fire translationsenglishdeutschmerry build kiss kissin 'round next glow eye best sing wine see everyone december might thought family beautiful right merry also pain tree bautiful timeembed maybe like along pray night rag 's 're never spare dance could feel song friend much together look glass gather every pour carry;Merry Christmas by Ed Sheeran.txt
Midnight Rain;Taylor Swift;full name heart love holiday travel come life peppermint give nice time away montage haunt pageant rain ocean except get think 'cause lyric make kind fame cage midnight town bride peer embed might family slow-motion change also chase pain boy break wasteland fence potion day like jump window 'm 's postcard deep never candy translationsespanolturkceportuguesmagyarnederlandsitalianofrancaispolskimidnight paradise guess thing want perfect stay portal sometimes comfortable big pretender every queen shiny picture unravel tv sunshine;Midnight Rain by Taylor Swift.txt
Miss You;Oliver Tree;'m like worth nothin' fret nothin'you ovr mindin think damn see might alone leave one meet never 're could try lyric wan miss thing treat nver happen somebody anyone business else 'll likeembed watch jerk na angry care ever also find surprise remind well n't really;Miss You by Oliver Tree.txt
Niagara Falls (Foot Or 2);Metro Boomin Travis Scott;nervous weekend mouth designin ta clean call keep maybach porsche leave love go hood syrup lot galleria curtain niagara ball come yeah shit god type ride spanish waitress lil 've bar wall time nearly ah ooh shower birkin mobbin openin increasin frenchy put formembed tat oh would get forget translationsportuguesespanolturkceniagara mood extend makin know puttin one mean michael 'bout lyric phone cool kermit mall shape ratchet headlight frog build foot sleepy make need house purse law phew `` wear saw eye prove identical fall model bear see seven might around water lookin detergent two girl number also beginning wrong philippe ending cape marble saint lab sam closet teardrop fresher college hero disco perceive shoppin vibe unlike 'm like way power crib surroundin learn new extra 's crush brand behind straight still '' never hope vick dawg cross serve fell thing many senorita walk much bitch want hav buy distance stay groove laurent villain size big nah n't margarita twerkin take;Niagara Falls (Foot Or 2) by Metro Boomin Travis Scott.txt
No Se Va;Grupo Frontera;llamo de bailes mi vuelva estas algo perdida besos asi juraste roto busco frontera dificil doce quedate por encontrar suene es sentir ti olvidar mil vez volver olvida toda lyric hablar convencerme quedat en noche perder las hasta se ver porque buscare amor loco grupo si enamorarme entreno te vivo might vida foto tan puedo eres also aire que ya va vz hoy otra para like olvidarte como corazon tu facil fue explico quiere olvidaembed cuando ojos amo disimular aunque recuerdo duela bogota buenos suficiente bala manana la el;No Se Va by Grupo Frontera.txt
Nobody Gets Me;SZA;translationsespanolportuguesnobody mgm late proposd go beefin' empty vacation kickin let memory back would suppose get deserve real hurry pretend know screamin mean fuck lyric wasted ballet less lose `` dealin long 'fore doembed stuck see might man also stick blurry tell deadbeat na road make-up like 'm lft jay-z 's nobody '' baby wan anyone feelin left balls-deep n't take butt-naked;Nobody Gets Me by SZA.txt
Notice Me;SZA;jockin speakembed provide girlfriend translationsespanolportuguesnotice decide try c 'll say yeah shit surround flip ride let hit time oh lane get box mood real deserve spit know shore 'bout wonder cool ca sign dime toot dick gon mind uh rather need either lose long hang finna beside check damn see might around person hmm two man right tryna bein girl ven understand also joy jewel tell speak na yes tonight i'ma lyrics swear spend spittin bustin sir bet 'm like regret way line lack 's fan still rock 're already cheap even wan wife thing notice speedin miss top stay hurt regrt 'd n't move take nigga insurance ho;Notice Me by SZA.txt
On BS;Drake;tension hoe light name ten nothin' woah hold something nose camera gentleman board supermodel date lawyer front us street go red hood rcessions half try hook boricua say 'm come fast yeah shit diva wood reefer care b let hit overseas panty give spanish time bar fresh ugly pay listen alive coral smart sanction put oh soul good would okay spanking v actin somethin' plenty get visa sister pussy think real lane know pill guy one mean meet generous million four-cylinder fuck ski lyric feature ca beef drive day heard twenty nothing ayy make need reup act wear 'round `` birdman next midnight brrt ai caesar translationsenglishportugueson label ghetto motherfuckin nemesis best hustlin rapper adderall uncle lita ballin opn brrtembed live air whatever damn wait see might nosebleed car water bullshit goin 'til man right understand show objection ill wrong bankin spank also savage y'all courtroom tree ya book boy break flex week city lift startin franklin feminist eiffel catch last decade expose maybe close neck raise thirty vega wednesday expensive like jump way session use five frame paris new pop fashion price 's end nobody row still '' never window ibiza diamond tower even could feel song baby friend wife many happen smoke sit tongue bitch write eatin throwin look want buy charge trunk minute cut plottin reason texas 'd blow every n't nah poof backwards nigga sound;On BS by Drake.txt
One Thing At A Time;Morgan Wallen;superman shot quit ta youembed amphetamine heart lot say 'll habit yeah pick lovin give time bar back outta weigh get know one th nothin lyric phone gon stop option mind kiss nicotine burn need either ai help long forgt memories might gettin right girl number also wrong somethin comin drink problem tell week na tonight double half-stoned somebody day 'm like whiskey way aw 'em quittin hate sober cigarette never thousand baby thing hey want hand kick solve n't pour better grizzly move take;One Thing At A Time by Morgan Wallen.txt
Open Arms;SZA;card runnin anyway face something hopeless consequence ta keep side turn leave us replacin go decide try insecurity 'll say else come yeah surround life god slide ever let lovin hit time repercussion away changin ooh whole put back ups get know told karma one pull concrete start takin lyric 'cause ca fire five-star always please ap talkin' find make need favorite lose push `` relief ai heat forever best chokin over-solid might around silence matter vie right bein almost also mad seein shade id curb fee ridin tell translationsespanolportuguesopen i'ma spend arm leash anybody 'm like bet anything paris open must holdin hate 's bad brr lock '' hell never 're word could feel trippin switch wrist opp guess notice draw backshots devote stay c'est every n't color guide take self-esteem valid piece la downembed;Open Arms by SZA.txt
Out In The Middle;Zac Brown Band;hard go red grown rope say come middle god clear dirt bar route paint old good folk get 'cross swing meet farm dream concrete pas gravel lyric highlight likeembed hear willing little hank hunt john next ai hang bunch live two-lane barely might family 'til ground girl shade also boy pole radio city nowhere na grave crazy green southern oak day like shelve mailbox way driveway 's work can't end past 're undone riverbed never wan thing friday world stay n't take deere neon middleyou;Out In The Middle by Zac Brown Band.txt
Pick Me Up;Gabby Barrett;full fix chevy map side go street say 'll come fast yeah pick slide strait care laugh ever ride one-light wheat ooh head old slow back soul outta sunrise get real makin one th jesus lyric everything gon drive kiss little make need lose town long two-lane embed might 'til matter right truck also tell na home crash close day like twice way night 's past 're could wan moon black world climb watch alright george every n't take mm;Pick Me Up by Gabby Barrett.txt
Players;Coi Leray;player valedictorian hold ta keep leave wifed plate class go tooembed news titty lot apple come yeah lick white finger opps let test penthouse time lil delicious showin suite okay good get riches know one 'bout bite nothin 'cause lyric jean phone taste five-star blowin four drive uh make ai long moe first see might around lookin gettin girl money eeny miny also break na spend catch bottom bustin anybody like 'm way night sheesh shorty rag 'em sittin 's bos rock thinkin livin could baby wan top bitch world watch want missin tee dish tight thong ignorin another n't take nigga flight girls;Players by Coi Leray.txt
Please Come Home For Christmas;Eagles;christmas shine carol roam love go news wish sorrow 'll come time ooh oh year one please likeembed sure find star `` lyricsbells greeting sing might choir sad also pain tell salutation candlelight yes relation wo home ring dear againyou night new 's silent '' never baby friend blue happy grief n't send;Please Come Home For Christmas by Eagles.txt
Pussy & Millions;Drake;amnesia full twenty-fifth runnin christmas hold hidin ta baddie call motherfuckin'embed late keep juice gang hard deeper flame alone procedure leave outside front love go run try lot say stepper come fast rent suck shit yeah life post god slide type let hit easy give pateks time young flacasita away pay ooh rolodex strip rockin accustomed playin back puff would eat actin thank jealousy get pussy treacherous bend know handin million 'bout fuck christian 'cause lyric feature custom phone sign ca solo dior landing kid sure mind release militia twenty quarter-million build uh twist ayy find rather need dental either `` mj switchin ai happenin motherfuckin valet 'fore flaca introduce tint lucian see might settle car pretty toe gettin gentle gift tryna girl right money show also wrong dollar y'all problem action twinny ready mix pole body translationsportuguesenglishpussy sleep though jet accustom canseco matsuhisa home spend chain fabric signin neck grainge record ring hustle breakin 'm like l plane mattress pray crib night billion symbol 'em new comb 's deep still '' never cheap atlas could 'fford envy thing many smoke kente creepin bitch sex leader movin bring want status motherfuckin' mission braid stay buy sprinter brady inside twenty-inch reppin 'd big n't whip talkin sweeper nigga la;Pussy & Millions by Drake.txt
Que Vuelvas;Carin Leon;boca likeprefiero de tanto intentarlo vuelta mi algo hice ante asi suspiro pero sin yo intentarloembed buscando donde jamas despacio por hace pregunto valdra contestaron un ti bien todo pone march vez sentirme nos cada lyricsque mirarnos prefiero tambien enseguida silencio guardas solo en nada ocurre se miramos soliamos calla si aprenda notado hablame querer preguntas te ningun traiga ruido mas hay billete pienso might fuimos also miedo que quieres tienes tiembla dije viaje arreglar siempre habra escondes huyes otra pestana para lado seguir tu vuelvas ahora espacio lo cuando saber querias insistiendo pasa lazo desanudar alejes levante cambio muy muralla reclamarte frio besabamos duda conozco la contigo empiece el esperare;Que Vuelvas by Carin Leon.txt
Rich Flex;Drake;hoe murder shot ten christmas account cmb twenty-four shoutout r.i.p clone call late gang alone rich mode slaughter leave plate run love go gate dm lot 'll else yellow ear ass come yeah suck shit tracker daddy stone post waitin pushin lit rappin reciprocate god opps pnd hit translationsportuguesespanolrich panty someone nan crunk cliquin lil bar bne young ah pay couple ooh low chicken put tmz okay dot internet niggas get drake pussy know askin givin ex chrome 'bout pull fuck nothin bnb lyric athlete phone club always bank dick hear ratchet gun kiss smooshed foot ayy find kissin need house push division cmg dmc kobe ai busy thicker motherfuckin ix period duckin' flea revvin rapper cost bust booty uncle roll ate plot baccarat damn p see embed clutch might around land goin smack ptsd gettin twelve underestimate man brb girl also money stick somethin seein steady savage y'all boy flex rookie woe ready tell patrollin ceo mistake swear eve steppin talk neck trigger fifty-one 'm like use remember day heel magic dawgs 'em cozy slap 's bad workin never weed livin diamond feel baby thing addy walk bitch world gmc zip watch want knife eatin look buy stay vet wing vanish drop layup big every n't whip mush talkin send take nigga ho cake;Rich Flex by Drake.txt
Rock And A Hard Place;Bailey Zimmerman;face austin swingin hard effort red thats shit ride 've different good think 'bout th kissin' lyric exhaust felt breaks kiss weather make rather need lose midnight ai forever fixin mend since yet wine damn embed might also somethin id missin' break in-between place mistake catch record ring mnds like 'm 's rock 're hell rollin door tear walk much together throwin towel n't talkin take;Rock And A Hard Place by Bailey Zimmerman.txt
Rockin Around The Christmas Tree;Brenda Lee;deck way christmas new fashion get 's merrily see everyone singing might around hop '' holiday jolly mistletoe dance lyric try feeling also tree hung 'll caroling sentimental hear happy pumpkin likeembed stop voice ooo ahh-ahh-ahh hall party spirit let pie ahh every `` bough later couple ring holly rockin old;Rockin Around The Christmas Tree by Brenda Lee.txt
Romantic Homicide;d4vd;'m like arrive regret believe back sick true kill 's hate wait homicide might oh-oh cry still mean die decision romantic scared even feel ooh-ooh-ooh-ooh-ooh lyric also ca tear say likeembed youyou complacent mind patiently ooh-ooh care single someone wo make n't ooh-ooh-ooh enlighten oh-oh-oh mm dear;Romantic Homicide by d4vd.txt
Rudolph The Red-Nosed Reindeer;Gene Autry;prancer christmas nose dasher call love go blitzen say 'll come names foggy ever laugh let rudolph bright would game know red-nosed one likeembed glee saw glow donner lyricsyou cupid might dancer also reindeer shout tonight wo eve use comet santa '' never poor recall even famous vixen join n't shiny guide history sleigh;Rudolph The Red-Nosed Reindeer by Gene Autry.txt
Run Rudolph Run;Chuck Berry;christmas electric run go merry-go-round say child whizzing whiz merry-go-roundyou rudolph away would get know hurry lyric please freeway likeembed sabre little make star `` town ai long roll doll might girl also reindeer boy randolph drink tell sleep jet reel cause got wet 'm like far 's santa behind cry rock 're '' baby shoot guitar want n't mastermind take;Run Rudolph Run by Chuck Berry.txt
Santa Baby;Eartha Kitt;light christmas tiffany awful fun lot 'll come tonightembed let x 've slip list good mention mine convertible think forget hurry year one mean lyric phone fill sign sable fella decoration kiss little angel need next cutie believe check honey wait see might deed stock girl also tree trim tonight really ring dear like line duplex 's platinum santa could baby miss thing chimney blue yacht want buy n't;Santa Baby by Eartha Kitt.txt
Santa Cant You Hear Me;Kelly Clarkson;light christmas cant bow snow keep heart oh-woah else come yeah ride ever someone give unless north ooh oh beneath letter get men box know three one dream bell mistletoe nothin 'cause ca hear nothing mistleto make need star true embed might gift show silver reindeer mistltoe also tree tell lyrics cause dont snowman like magic shelf hasnt 's end oh-oh santa wise already baby thing twinkly fly blue want n't send mm sleigh;Santa Cant You Hear Me by Kelly Clarkson.txt
Santa Claus Is Comin To Town;Jackson 5;drum kiddie come yeah curly-haired rooty-toot-toot nice 've time list oh good goodness sake toy know one coo horn lyric tin gon pout little make find town check awake doll see might car also comin tell claus na sleep elephant 'm like twice 's bad santa cry townembed 're woo-hoo naughty watch tootle rump-a-tum-tums 'd well better boat;Santa Claus Is Comin To Town by Jackson 5.txt
Santa Tell Me;Ariana Grande;christmas hold woah grande snow side hard alone play heart love try cold fling care let someone give 've away smart oh translationsespanolportuguesfrancaisariana polskie get 'cross blast mood think know year mistletoe th 'cause feeling cool ca fire broken make need next yearembed beside fall true room see might around also boy tell na wo lyrics oh-woo-oh really road avoid day 'm like focus night new 's santa 're '' fell baby wan walk want every n't tumaczenie fireplace wake;Santa Tell Me by Ariana Grande.txt
Seek & Destroy;SZA;ta fuckin keep control fake facade clarity chance urge 've reckless complain missile erect collectin seek soul oh chasin get beggin permission know grabbin goddamn lyric art ca reachin everything dick direction thankin free uh angel protection make need star push purge necessary demandin might also ruin war boy pain deflect danger arrives capacity connection crash arise 'm like damage use heal new hate fuel fat ohembed past livin destroy drain translationsespanolportuguesitalianoseek hurt stand space n't deploy;Seek & Destroy by SZA.txt
She Had Me At Heads Carolina;Cole Swindell;georgia carolina light shot name chevy ta greener karaoke somewhere turn heart front singin' else come yeah flip verse lime time bar 've round mic head california quarter south chasin get know one 'cause lyric raisin screen hear drive find need darin `` next saw palm fall room see embed might 'til man two girl also boy laughin catchin talk maybe warmer circle smilin like night 'em 's fan end still '' tail word hr song thing hey walk together country stage hand buy glass 'd every n't anywhere neon;She Had Me At Heads Carolina by Cole Swindell.txt
Shirt;SZA;resentment trust ta tough love skin stressin sin 'll say shit let give simmer dangerous perfection old worth back comfort outta get translationsespanolportuguesshirt deserve know fuck lyric ca taste mind without kiss anxious find need lose bloodstain ai thirsty best damn embed might around lookin goin right desperate change also 'posed curved mental crowd day like 'm way shirt new hate 's simmr cry still word feel baby feelin bitch look lead stay nerve tast hurt dark n't nigga sunshine broad;Shirt by SZA.txt
Shut Up My Moms Calling;Hotel Ugly;closely sweet call love go lay homeyou try wish sheet say lately come begin someone time 've away get know lyric always likeembed recently rewind find need act hardly long fall see might also wrong pain lonely waste mom tell wo home like way hate hope even feel shut baby thing watch want bring n't numb;Shut Up My Moms Calling by Hotel Ugly.txt
Sleigh Ride;The Ronettes;like rosy feather would chorus fall ring-a-ling-a lovely cozy sing snow tingle 's call cheek bird might ding outside '' us two bell dong lyric also friend likeembed hear come together ding-dong-ding yoo ride let weather nice `` take comfy hoo ring snuggle sleigh jingling road;Sleigh Ride by The Ronettes.txt
Snap;Rosa Linn;turn heart leave oh-woah wish snap say yeah finger memory easy june time nd 've people snapembed head fade put oh would rain get one three 'cause lyric anymore lie ca fire four stop need lose `` since count sna might person snappin two also last really 'm like night 's tryin still '' never 're song many writin translationsespanolfrancaissnap n't talkin spendin;Snap by Rosa Linn.txt
Snooze;SZA;schemin hold woah scarface bob grow hide hard smash leave plac 'll yeah habit shit white ride time ooh important lootin mobbin back oh good droptop blame get kill nonviolent think know three one lyin 'bout cryin lyric lie fire ca everything four scar lose ai long sayin' translationsespanolportuguessnooze yet see might around dreamin truth frontin right tryna testify also main touch problem threatenin tell place body grab remind home nasty day 'm like argument magic ridin' 's tryin nobody snooze ohembed feel miss lt bitch sex look 'd n't nah take juggin moment;Snooze by SZA.txt
Someday At Christmas;Lizzo;christmas woah equal play heart love go hungry share 'll empty child peace yeah come life care original time ar people away ooh timeyou worth oh morning men toy one dream start lyric today likeembed kid free amazon find bomb boys see december might land also war fail prevail somday wo maybe really like learn new hate 's hope hey earth tear world prayer happy shining hand warm every n't fear someday moment;Someday At Christmas by Lizzo.txt
Something In The Orange;Zach Bryan;light aroundyou something turn leave us go try 'll say waitin wood 've young head damned fine back morning eat suppose know dancin collar 'cause lyric today please likeembed hear drive voice headlight mind need weight eye see might around man also comin somethin touch sun bulb tree tell speak place crazy stare poison home tellin dew creak 'm use way jaw night dusk hate 's tremble orange 're bone hell never baby miss thing much n't take grass;Something In The Orange by Zach Bryan.txt
Son Of A Sinner;Jelly Roll;swore somewher call keep somewhere heart front rearview go say 'll yeah middle god white search ever ghost ford mile time away pay fade old slow eventually back get sinner think know pretend pill one cash million 'cause lyric lie wonder always gon mind broken little make save pedal first son see might right highway change backroads also devil wrong chase lonely drink somehow break tell sight company na mistake home long-haired last talk maybe wrongembed 'm like way line new pop hate 's littl past never feel song friend guess smoke walk write glass take;Son Of A Sinner by Jelly Roll.txt
SOS;SZA;hoe spiteful shot high ex-nigga punk criedyou try lot second organic say ass yeah suck shit sauce let snatch give mini-me case lil writer pedigree classic fresh candid ooh forgot warnin dlla reese petty finish back commission oh mine get know replace one bench squeeze th lyric ca likeembed free mind without need lose `` ai kd dumpin damn horny might bullshit natural right also comin touch translationsportuguesespanolitalianosos needy aside funny pressin press remind last talk tea survive 'm like night dare hate 's stake fat cry '' bitch want look greasy brady minute fuck-shit nah n't talkin nigga bandit;SOS by SZA.txt
Special;SZA;mouth gucci beauty us skin translationsespanolportuguesfrancaisspecial loser wish say give away dry couture thick get 'bout fuck pimple 'cause lyric store art likeembed gon hear elbow heard make mark wear saw ordinary see might gettin girl change also treat boy pilates wild thin na window like 'm use regret hate thinkin never could wan knee special want bash look kick makeup 'd n't piece;Special by SZA.txt
Spin Bout U;Drake;hoe woman zone ten r woah ta call alone turn play front us go runway news travel try story sayin 'll 'm say dumb boutique yeah shit ever let lovin b hit give wipe young school pay wherever globe tll g-wag' put oh express get pool men pussy real think makin know 'cross eight one dancin crusty ex 'bout fuck start lyric u feeling viral ca highlight gon four jealous-ass protect crew deal brazilian also make burn finsta rather worry law `` snotty ai tie motherfuckin chill respect thse volleyball precious hair rusty vogue leak damn room code see might safe embed six-pack goin banbwoi smack soft gettin man american tone girl number show sell bein comin main somethin boy ya disrespect wrong page spin text tell body na toe home caption carbone road wet somebody video day like block use lame pray way made musty night pop new 'em want-want public extra 's sittin end platinum row deep translationsespanolportuguesspin past '' hope never word even feel bout baby wan friend many reservation smoke top feelin want look group hand stay drop dusty 'd n't insecure send take nigga cherry tuition;Spin Bout U by Drake.txt
Star Walkin (League Of Legends Worlds Anthem);Lil Nas;rise ta high woo go try say come daddy life god ever time listen head moonlight alive racin put advice worth breathin' would walkin' get kill know die anthem lyric reachin lesson thankin bleed make star need wear `` reply normal ai likely walkin'embed prove since see might 'til also wrong ready tell na legend i'ma really worship league 'm like th-these learn 'em far speedin' 's cry wise '' never word wan condom world watch walkin mission fight inside join every n't take nigga legends mama;Star Walkin (League Of Legends Worlds Anthem) by Lil Nas.txt
Sunroof;Nicky Youre;shine sunroof yeah oh-oh-woah la-da-di-daembed let exactly give time tune kinda head bed back oh-oh-woah-ooh-oh-oh-oh get blast know one th lyric cool freeway drive mind la-da make favorite eye might thought pretty show also stick la-da-di-da favorit na la-da-da-da-da da la-da-da 'm like night new translationsportuguessunroof brand 're dance feel wan thing want sunshine;Sunroof by Nicky Youre.txt
Super Freaky Girl;Nicki Minaj;face freaky slidin' cant umbrella hold woah dive keep regular hard scroll a-k baddest apply trick leave asap go try master apple rih application 'll thats say meow ball come yeah wetter throw lick f-r-e-a-k ride let laugh slidin lone time meeny slippin alive back oh grip samurai ex-bitch get think pussy know guy 'lone one stupid freak neither fuck 'cause lyric custom tap ca always dick mind uh kiss little make need stickier nicki `` glow ai moe ayo roll e-a-k brown p embed might killer smack pretty toe g man ground girl also aint eeny miny lookout touch tell elegant body gyal wo double p-p-p-pressure pie translationsturkceespanolportuguessuper tea survive chanel princess 'm arrive like manolo purr 's brr '' bikini word could yup miss hey thing ask knee bitch write alright want f-f-freak fuck-boys rocky inside f thong big every n't burberry blow 'd take pressure nigga ho bolo;Super Freaky Girl by Nicki Minaj.txt
